frame,x,y,width,height,box_area,smoothed_area,area_ratio,speed,max_approach_speed,approach_duration,status,is_approaching,overtake_chance,overtake_status,duration_penalty,size_score,speed_score,tracking
661,852,473,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
662,852,473,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
663,851,473,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
664,852,473,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
665,851,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
666,851,473,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
667,850,473,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
668,851,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
669,850,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
670,850,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
671,849,475,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
672,848,475,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
673,848,476,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
674,849,477,75,52,3900,4256.0,0.601980198019802,-222.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
675,846,475,79,55,4345,4256.0,0.601980198019802,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
676,848,477,75,52,3900,4167.0,0.5893917963224894,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
677,843,475,79,55,4345,4167.0,0.5893917963224894,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
678,844,475,79,55,4345,4167.0,0.5893917963224894,222.5,222.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
679,843,475,79,55,4345,4256.0,0.601980198019802,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
680,842,475,79,55,4345,4256.0,0.601980198019802,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
681,840,475,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
682,840,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
683,838,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
684,837,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
685,834,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
686,833,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
687,830,474,79,55,4345,4345.0,0.6145685997171145,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
688,828,472,83,58,4814,4438.8,0.6278359264497878,234.5,234.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
689,824,472,83,58,4814,4532.6,0.6411032531824612,234.5,234.5,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
690,823,472,83,58,4814,4626.4,0.6543705799151344,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
691,821,472,83,58,4814,4720.2,0.6676379066478076,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
692,819,471,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
693,817,471,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
694,814,472,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
695,813,472,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
696,810,472,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
697,808,472,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
698,805,472,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
699,801,473,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
700,798,473,83,58,4814,4814.0,0.6809052333804809,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
701,796,472,87,60,5220,4895.2,0.6923903818953324,203.0,203.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
702,792,472,87,60,5220,4976.4,0.7038755304101838,203.0,203.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
703,790,472,87,60,5220,5057.6,0.7153606789250354,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
704,786,472,87,60,5220,5138.8,0.7268458274398869,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
705,783,471,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
706,781,471,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
707,776,469,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
708,775,469,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
709,771,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
710,770,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
711,767,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
712,761,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
713,759,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
714,753,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
715,749,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
716,745,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
717,740,468,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
718,734,466,92,63,5796,5335.2,0.7546251768033946,288.0,288.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
719,730,468,87,60,5220,5335.2,0.7546251768033946,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
720,728,468,87,60,5220,5335.2,0.7546251768033946,-288.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
721,724,468,87,60,5220,5335.2,0.7546251768033946,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
722,717,467,87,60,5220,5335.2,0.7546251768033946,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
723,716,467,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
724,708,467,87,60,5220,5220.0,0.7383309759547383,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
725,704,465,92,63,5796,5335.2,0.7546251768033946,288.0,288.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
726,699,466,92,63,5796,5450.4,0.7709193776520509,288.0,288.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
727,693,466,92,63,5796,5565.6,0.7872135785007073,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
728,687,467,92,63,5796,5680.8,0.8035077793493636,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
729,679,466,96,67,6432,5923.2,0.8377934936350777,318.0,318.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
730,672,467,96,67,6432,6050.4,0.8557850070721358,318.0,318.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
731,669,467,96,67,6432,6177.6,0.8737765205091939,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
732,661,469,96,67,6432,6304.8,0.8917680339462518,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
733,656,469,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
734,648,470,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
735,644,471,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
736,643,471,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
737,633,472,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
738,631,473,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
739,623,473,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
740,619,473,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
741,613,472,96,67,6432,6432.0,0.9097595473833098,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
742,605,471,101,70,7070,6559.6,0.9278076379066479,319.0,319.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
743,599,472,101,70,7070,6687.2,0.9458557284299858,319.0,319.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
744,594,472,101,70,7070,6814.8,0.9639038189533239,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
745,588,472,101,70,7070,6942.4,0.9819519094766619,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
746,585,472,101,70,7070,7070.0,1.0,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
747,576,474,101,70,7070,7070.0,1.0,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
748,571,472,106,74,7844,7224.8,1.0218953323903819,387.0,387.0,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
749,564,475,101,70,7070,7224.8,1.0218953323903819,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
750,556,473,106,74,7844,7379.6,1.0437906647807638,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
751,557,476,101,70,7070,7379.6,1.0437906647807638,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
752,542,474,106,74,7844,7534.4,1.0656859971711456,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
753,543,477,101,70,7070,7379.6,1.0437906647807638,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
754,529,473,111,77,8547,7675.0,1.0855728429985856,351.5,351.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
755,530,476,106,74,7844,7675.0,1.0855728429985856,387.0,387.0,1,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
756,521,475,111,77,8547,7970.4,1.1273550212164074,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
757,516,476,111,77,8547,8111.0,1.1472418670438473,351.5,351.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
758,513,479,106,74,7844,8265.8,1.169137199434229,-351.5,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
759,504,478,111,77,8547,8265.8,1.169137199434229,0.0,0.0,0,MOVING AWAY,False,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
760,498,480,111,77,8547,8406.4,1.189024045261669,351.5,351.5,0,APPROACHING,True,0,🔒 NO OVERTAKE OPPORTUNITY,0,0.0,0,success
761,493,478,117,81,9477,8592.4,1.2153323903818953,465.0,465.0,1,APPROACHING,True,1,🔒 NO OVERTAKE OPPORTUNITY,0,0.7666195190947688,0,success
762,488,482,111,77,8547,8592.4,1.2153323903818953,0.0,0.0,0,MOVING AWAY,False,2,🔒 NO OVERTAKE OPPORTUNITY,0,0.7666195190947688,0,success
763,481,480,117,81,9477,8919.0,1.2615275813295614,0.0,0.0,0,MOVING AWAY,False,3,🔒 NO OVERTAKE OPPORTUNITY,0,3.076379066478074,0,success
764,473,481,117,81,9477,9105.0,1.2878359264497878,465.0,465.0,0,APPROACHING,True,4,🔒 NO OVERTAKE OPPORTUNITY,0,4.391796322489394,0,success
765,471,482,117,81,9477,9291.0,1.3141442715700142,0.0,0.0,0,MOVING AWAY,False,6,🔒 NO OVERTAKE OPPORTUNITY,0,5.7072135785007125,0,success
766,465,479,123,85,10455,9486.6,1.3418104667609618,489.0,489.0,0,APPROACHING,True,10,👀 WATCHING FOR OVERTAKE,0,7.090523338048093,30,success
767,461,482,117,81,9477,9672.6,1.3681188118811882,0.0,0.0,0,MOVING AWAY,False,12,👀 WATCHING FOR OVERTAKE,0,8.405940594059413,0,success
768,457,482,117,81,9477,9672.6,1.3681188118811882,-489.0,0.0,0,MOVING AWAY,False,14,👀 WATCHING FOR OVERTAKE,0,8.405940594059413,0,success
769,451,482,117,81,9477,9672.6,1.3681188118811882,0.0,0.0,0,MOVING AWAY,False,16,👀 WATCHING FOR OVERTAKE,0,8.405940594059413,0,success
770,445,479,123,85,10455,9868.2,1.3957850070721358,489.0,489.0,0,APPROACHING,True,21,👀 WATCHING FOR OVERTAKE,0,9.789250353606791,30,success
771,442,479,123,85,10455,9868.2,1.3957850070721358,489.0,489.0,1,APPROACHING,True,25,📉 LOW OVERTAKE CHANCE,0,9.789250353606791,30,success
772,439,479,123,85,10455,10063.8,1.4234512022630834,0.0,0.0,0,MOVING AWAY,False,26,📉 LOW OVERTAKE CHANCE,0,11.172560113154171,0,success
773,433,477,129,89,11481,10464.6,1.4801414427157003,513.0,513.0,0,APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,0,14.007072135785013,30,success
774,430,478,129,89,11481,10865.4,1.5368316831683169,513.0,513.0,1,APPROACHING,True,33,📉 LOW OVERTAKE CHANCE,0,1.2277227722772288,30,success
775,427,478,129,89,11481,11070.6,1.5658557284299859,0.0,0.0,0,MOVING AWAY,False,33,📉 LOW OVERTAKE CHANCE,0,2.1951909476661964,0,success
776,424,479,129,89,11481,11275.8,1.5948797736916547,0.0,0.0,0,MOVING AWAY,False,29,📉 LOW OVERTAKE CHANCE,0,3.162659123055156,0,success
777,411,478,135,94,12690,11722.8,1.658104667609618,604.5,604.5,0,APPROACHING,True,32,📉 LOW OVERTAKE CHANCE,0,5.2701555869872685,30,success
778,410,479,135,94,12690,11964.6,1.6923055162659124,604.5,604.5,1,APPROACHING,True,35,📉 LOW OVERTAKE CHANCE,0,6.4101838755304135,30,success
779,400,481,135,94,12690,12206.4,1.7265063649222065,0.0,0.0,0,MOVING AWAY,False,35,📉 LOW OVERTAKE CHANCE,0,7.550212164073551,0,success
780,397,481,135,94,12690,12448.2,1.760707213578501,0.0,0.0,0,MOVING AWAY,False,32,📉 LOW OVERTAKE CHANCE,0,8.690240452616697,0,success
781,395,481,135,94,12690,12690.0,1.7949080622347948,0.0,0.0,0,MOVING AWAY,False,29,📉 LOW OVERTAKE CHANCE,0,9.830268741159827,0,success
782,387,483,135,94,12690,12690.0,1.7949080622347948,0.0,0.0,0,MOVING AWAY,False,29,📉 LOW OVERTAKE CHANCE,0,9.830268741159827,0,success
783,383,480,142,98,13916,12935.2,1.8295898161244697,613.0,613.0,0,APPROACHING,True,29,📉 LOW OVERTAKE CHANCE,0,10.986327204148989,30,success
784,377,481,142,98,13916,13180.4,1.8642715700141441,613.0,613.0,1,APPROACHING,True,30,📉 LOW OVERTAKE CHANCE,0,12.142385667138138,30,success
785,376,481,142,98,13916,13425.6,1.898953323903819,0.0,0.0,0,MOVING AWAY,False,31,📉 LOW OVERTAKE CHANCE,0,13.298444130127299,0,success
786,372,481,142,98,13916,13670.8,1.9336350777934936,0.0,0.0,0,MOVING AWAY,False,32,📉 LOW OVERTAKE CHANCE,0,14.454502593116455,0,success
787,364,479,149,103,15347,14202.2,2.008797736916549,715.5,715.5,0,APPROACHING,True,33,📉 LOW OVERTAKE CHANCE,0,16.959924563884968,30,success
788,361,479,149,103,15347,14488.4,2.0492786421499294,715.5,715.5,1,APPROACHING,True,34,📉 LOW OVERTAKE CHANCE,0,18.309288071664312,30,success
789,357,479,149,103,15347,14774.6,2.0897595473833097,0.0,0.0,0,MOVING AWAY,False,35,📉 LOW OVERTAKE CHANCE,0,19.658651579443656,0,success
790,353,480,149,103,15347,15060.8,2.13024045261669,0.0,0.0,0,MOVING AWAY,False,36,📉 LOW OVERTAKE CHANCE,0,21.008015087223,0,success
791,351,480,149,103,15347,15347.0,2.170721357850071,0.0,0.0,0,MOVING AWAY,False,37,📉 LOW OVERTAKE CHANCE,0,22.357378595002363,0,success
792,343,477,157,109,17113,15700.2,2.2206789250353607,883.0,883.0,0,APPROACHING,True,41,📉 LOW OVERTAKE CHANCE,0,24.022630834512025,30,success
793,341,477,157,109,17113,16053.4,2.2706364922206506,883.0,883.0,1,APPROACHING,True,43,📉 LOW OVERTAKE CHANCE,0,25.687883074021684,30,success
794,334,475,165,114,18810,16746.0,2.3685997171145687,848.5,883.0,2,APPROACHING,True,46,⚡ MEDIUM OVERTAKE CHANCE,0,28.953323903818955,30,success
795,332,476,165,114,18810,17438.6,2.4665629420084865,848.5,883.0,3,APPROACHING,True,51,⚡ MEDIUM OVERTAKE CHANCE,0,32.21876473361622,30,success
796,332,476,165,114,18810,18131.2,2.5645261669024046,0.0,0.0,0,MOVING AWAY,False,54,⚡ MEDIUM OVERTAKE CHANCE,0,35.48420556341349,0,success
797,325,474,173,120,20760,18860.6,2.6676944837340875,975.0,975.0,0,APPROACHING,True,56,⚡ MEDIUM OVERTAKE CHANCE,0,38.923149457802914,30,success
798,329,477,165,114,18810,19200.0,2.7157001414427158,0.0,0.0,0,MOVING AWAY,False,55,⚡ MEDIUM OVERTAKE CHANCE,0,40.52333804809052,0,success
799,318,472,181,126,22806,19999.2,2.828741159830269,1023.0,1023.0,0,APPROACHING,True,60,⚡ MEDIUM OVERTAKE CHANCE,0,44.2913719943423,30,success
800,326,476,173,120,20760,20389.2,2.883903818953324,975.0,1023.0,1,APPROACHING,True,66,⚡ MEDIUM OVERTAKE CHANCE,0,46.13012729844413,30,success
801,324,476,173,120,20760,20779.2,2.9390664780763793,-1023.0,0.0,0,MOVING AWAY,False,68,⚡ MEDIUM OVERTAKE CHANCE,0,47.968882602545975,0,success
802,320,474,181,126,22806,21188.4,2.996944837340877,1023.0,1023.0,0,APPROACHING,True,71,🚀 HIGH OVERTAKE CHANCE!,0,49.898161244695906,30,success
803,326,478,173,120,20760,21578.4,3.0521074964639325,0.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
804,320,474,181,126,22806,21578.4,3.0521074964639325,0.0,0.0,0,MOVING AWAY,False,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
805,320,475,181,126,22806,21987.6,3.10998585572843,1023.0,1023.0,0,APPROACHING,True,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
806,325,479,173,120,20760,21987.6,3.10998585572843,-1023.0,0.0,0,MOVING AWAY,False,71,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
807,316,475,181,126,22806,21987.6,3.10998585572843,0.0,0.0,0,MOVING AWAY,False,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
808,317,477,181,126,22806,22396.8,3.1678642149929277,1023.0,1023.0,0,APPROACHING,True,73,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
809,314,478,181,126,22806,22396.8,3.1678642149929277,0.0,0.0,0,MOVING AWAY,False,71,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
810,312,479,181,126,22806,22396.8,3.1678642149929277,0.0,0.0,0,MOVING AWAY,False,68,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
811,311,480,181,126,22806,22806.0,3.225742574257426,0.0,0.0,0,MOVING AWAY,False,68,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
812,303,481,181,126,22806,22806.0,3.225742574257426,0.0,0.0,0,MOVING AWAY,False,66,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
813,296,477,190,132,25080,23260.8,3.29007072135785,1137.0,1137.0,0,APPROACHING,True,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
814,286,477,190,132,25080,23715.6,3.3543988684582744,1137.0,1137.0,1,APPROACHING,True,72,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
815,281,477,190,132,25080,24170.4,3.418727015558699,0.0,0.0,0,MOVING AWAY,False,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
816,274,480,181,126,22806,24170.4,3.418727015558699,-1137.0,0.0,0,MOVING AWAY,False,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
817,256,475,190,132,25080,24625.2,3.4830551626591233,0.0,0.0,0,MOVING AWAY,False,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,0,success
818,252,475,190,132,25080,24625.2,3.4830551626591233,1137.0,1137.0,0,APPROACHING,True,69,⚡ MEDIUM OVERTAKE CHANCE,0,50.0,30,success
819,222,473,200,139,27800,25169.2,3.56,1360.0,1360.0,1,APPROACHING,True,72,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
820,207,474,200,139,27800,25713.2,3.6369448373408773,1360.0,1360.0,2,APPROACHING,True,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
821,195,474,200,139,27800,26712.0,3.778217821782178,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
822,178,475,200,139,27800,27256.0,3.8551626591230552,0.0,0.0,0,MOVING AWAY,False,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
823,165,477,200,139,27800,27800.0,3.932107496463932,0.0,0.0,0,MOVING AWAY,False,73,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
824,131,480,200,139,27800,27800.0,3.932107496463932,0.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
825,118,481,200,139,27800,27800.0,3.932107496463932,0.0,0.0,0,MOVING AWAY,False,70,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
826,102,479,210,146,30660,28372.0,4.013012729844413,1430.0,1430.0,0,APPROACHING,True,73,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
827,63,477,220,153,33660,29544.0,4.178783592644979,2930.0,2930.0,1,APPROACHING,True,76,🚀 HIGH OVERTAKE CHANCE!,0,50.0,30,success
828,59,484,210,146,30660,30116.0,4.259688826025459,0.0,0.0,0,MOVING AWAY,False,73,🚀 HIGH OVERTAKE CHANCE!,0,50.0,0,success
