frame,area_ratio,block_diff,status,overtake_chance,duration_penalty
1733,7.016806722689076,1458.5999999999985,APPROACHING,72,0.0
1734,7.016806722689076,1458.5999999999985,APPROACHING,75,0.0
1735,7.016806722689076,2760.0,APPROACHING,78,0.0
1736,7.7784002489884845,2760.0,APPROACHING,81,0.0
1737,7.016806722689076,2760.0,APPROACHING,84,0.0
1738,7.7784002489884845,2760.0,APPROACHING,87,0.0
1739,7.7784002489884845,2760.0,APPROACHING,90,0.0
1740,7.626081543728602,1957.5999999999985,APPROACHING,90,0.0
1741,7.7784002489884845,1957.5999999999985,APPROACHING,90,0.0
1742,7.7784002489884845,1957.5999999999985,APPROACHING,90,0.0
1743,7.7784002489884845,1957.5999999999985,APPROACHING,90,0.0
1744,7.7784002489884845,1957.5999999999985,APPROACHING,90,0.0
1745,7.7784002489884845,489.40000000000146,APPROACHING,89,2.5
1746,7.7784002489884845,489.40000000000146,APPROACHING,89,2.5
1747,7.7784002489884845,489.40000000000146,APPROACHING,89,2.5
1748,7.7784002489884845,489.40000000000146,APPROACHING,88,2.5
1749,7.7784002489884845,489.40000000000146,APPROACHING,88,2.5
1750,7.7784002489884845,0.0,MOVING AWAY,85,0.0
1751,7.7784002489884845,0.0,MOVING AWAY,82,0.0
1752,7.7784002489884845,0.0,MOVING AWAY,79,0.0
1753,7.7784002489884845,0.0,MOVING AWAY,76,0.0
1754,7.7784002489884845,0.0,MOVING AWAY,73,0.0
1755,7.7784002489884845,0.0,MOVING AWAY,70,0.0
1756,7.7784002489884845,0.0,MOVING AWAY,68,0.0
1757,7.7784002489884845,0.0,MOVING AWAY,65,0.0
1758,7.7784002489884845,0.0,MOVING AWAY,62,0.0
1759,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1760,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1761,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1762,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1763,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1764,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1765,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1766,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1767,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1768,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1769,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1770,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1771,7.016806722689076,0.0,MOVING AWAY,60,0.0
1772,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1773,7.7784002489884845,0.0,MOVING AWAY,60,0.0
1774,7.016806722689076,0.0,MOVING AWAY,60,0.0
1775,7.473762838468721,-978.7999999999993,MOVING AWAY,60,0.0
1776,7.016806722689076,-978.7999999999993,MOVING AWAY,60,0.0
1777,7.016806722689076,-978.7999999999993,MOVING AWAY,60,0.0
1778,7.016806722689076,-978.7999999999993,MOVING AWAY,60,0.0
1779,7.016806722689076,-978.7999999999993,MOVING AWAY,60,0.0
1780,7.016806722689076,-1468.2000000000007,MOVING AWAY,60,0.0
1781,7.016806722689076,-1468.2000000000007,MOVING AWAY,60,0.0
1782,7.016806722689076,-1468.2000000000007,MOVING AWAY,60,0.0
1783,7.016806722689076,-1468.2000000000007,MOVING AWAY,60,0.0
1784,7.016806722689076,-1468.2000000000007,MOVING AWAY,60,0.0
1785,7.016806722689076,0.0,MOVING AWAY,60,0.0
1786,7.016806722689076,0.0,MOVING AWAY,60,0.0
1787,7.016806722689076,0.0,MOVING AWAY,60,0.0
1788,7.016806722689076,0.0,MOVING AWAY,60,0.0
1789,7.016806722689076,0.0,MOVING AWAY,60,0.0
1790,6.890196078431373,-406.7999999999993,MOVING AWAY,60,0.0
1791,6.383753501400561,-406.7999999999993,MOVING AWAY,60,0.0
1792,6.383753501400561,-406.7999999999993,MOVING AWAY,60,0.0
1793,6.383753501400561,-406.7999999999993,MOVING AWAY,60,0.0
1794,6.383753501400561,-406.7999999999993,MOVING AWAY,60,0.0
1795,6.383753501400561,-1627.2000000000007,MOVING AWAY,60,0.0
1796,5.818860877684407,-1627.2000000000007,MOVING AWAY,60,0.0
1797,5.818860877684407,-1627.2000000000007,MOVING AWAY,60,0.0
1798,5.818860877684407,-1627.2000000000007,MOVING AWAY,60,0.0
1799,5.818860877684407,-1627.2000000000007,MOVING AWAY,60,0.0
1800,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1801,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1802,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1803,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1804,5.818860877684407,-1815.0,MOVING AWAY,60,0.0
1805,5.818860877684407,0.0,MOVING AWAY,60,0.0
1806,5.818860877684407,0.0,MOVING AWAY,60,0.0
1807,5.243697478991597,0.0,MOVING AWAY,60,0.0
1808,5.243697478991597,0.0,MOVING AWAY,60,0.0
1809,5.243697478991597,0.0,MOVING AWAY,60,0.0
1810,5.358730158730158,-1478.4000000000015,MOVING AWAY,60,0.0
1811,5.243697478991597,-1478.4000000000015,MOVING AWAY,60,0.0
1812,5.243697478991597,-1478.4000000000015,MOVING AWAY,60,0.0
1813,5.243697478991597,-1478.4000000000015,MOVING AWAY,60,0.0
1814,5.243697478991597,-1478.4000000000015,MOVING AWAY,60,0.0
1815,5.243697478991597,-369.59999999999854,MOVING AWAY,60,0.0
1816,5.243697478991597,-369.59999999999854,MOVING AWAY,60,0.0
1817,5.243697478991597,-369.59999999999854,MOVING AWAY,60,0.0
1818,4.76750700280112,-369.59999999999854,MOVING AWAY,60,0.0
1819,5.243697478991597,-369.59999999999854,MOVING AWAY,60,0.0
1820,5.148459383753502,-306.0,MOVING AWAY,60,0.0
1821,4.76750700280112,-306.0,MOVING AWAY,60,0.0
1822,4.321817615935263,-306.0,MOVING AWAY,60,0.0
1823,4.321817615935263,-306.0,MOVING AWAY,60,0.0
1824,3.9293495175848117,-306.0,MOVING AWAY,60,0.0
1825,4.253968253968254,-2874.0,MOVING AWAY,60,0.0
1826,3.9293495175848117,-2874.0,MOVING AWAY,60,0.0
1827,3.5555555555555554,-2874.0,MOVING AWAY,60,0.0
1828,3.9293495175848117,-2874.0,MOVING AWAY,60,0.0
1829,3.9293495175848117,-2874.0,MOVING AWAY,60,0.0
1830,3.779831932773109,-1523.3999999999996,MOVING AWAY,60,0.0
1831,3.5555555555555554,-1523.3999999999996,MOVING AWAY,60,0.0
1832,3.5555555555555554,-1523.3999999999996,MOVING AWAY,60,0.0
1833,3.5555555555555554,-1523.3999999999996,MOVING AWAY,60,0.0
1834,3.5555555555555554,-1523.3999999999996,MOVING AWAY,60,0.0
1835,3.5555555555555554,-720.6000000000004,MOVING AWAY,60,0.0
1836,3.5555555555555554,-720.6000000000004,MOVING AWAY,60,0.0
1837,3.5555555555555554,-720.6000000000004,MOVING AWAY,60,0.0
1838,3.2356053532524123,-720.6000000000004,MOVING AWAY,60,0.0
1839,3.5555555555555554,-720.6000000000004,MOVING AWAY,60,0.0
1840,3.4915655150949267,-205.60000000000036,MOVING AWAY,60,0.0
1841,3.9293495175848117,-205.60000000000036,MOVING AWAY,60,0.0
1842,3.5555555555555554,-205.60000000000036,MOVING AWAY,60,0.0
1843,3.5555555555555554,-205.60000000000036,MOVING AWAY,60,0.0
1844,3.2356053532524123,-205.60000000000036,MOVING AWAY,60,0.0
1845,3.5023342670401494,34.600000000000364,APPROACHING,60,0.0
1846,2.9243697478991595,34.600000000000364,APPROACHING,60,0.0
1847,3.2356053532524123,34.600000000000364,APPROACHING,61,0.0
1848,3.2356053532524123,34.600000000000364,APPROACHING,61,0.0
1849,3.2356053532524123,34.600000000000364,APPROACHING,62,0.0
1850,3.111111111111111,-1257.0,MOVING AWAY,62,0.0
1851,3.2356053532524123,-1257.0,MOVING AWAY,62,0.0
1852,3.2356053532524123,-1257.0,MOVING AWAY,62,0.0
1853,3.2356053532524123,-1257.0,MOVING AWAY,62,0.0
1854,3.2356053532524123,-1257.0,MOVING AWAY,62,0.0
1855,3.2356053532524123,400.0,APPROACHING,64,0.0
1856,3.2356053532524123,400.0,APPROACHING,67,0.0
1857,2.9243697478991595,400.0,APPROACHING,69,0.0
1858,3.2356053532524123,400.0,APPROACHING,72,0.0
1859,2.9243697478991595,400.0,APPROACHING,74,0.0
1860,3.0488639900404606,-600.0,MOVING AWAY,74,0.0
1861,2.9243697478991595,-600.0,MOVING AWAY,74,0.0
1862,2.9243697478991595,-600.0,MOVING AWAY,73,0.0
1863,2.9243697478991595,-600.0,MOVING AWAY,73,0.0
1864,2.9243697478991595,-600.0,MOVING AWAY,73,0.0
1865,2.9243697478991595,-400.0,MOVING AWAY,69,0.0
1866,3.2356053532524123,-400.0,MOVING AWAY,66,0.0
1867,2.9243697478991595,-400.0,MOVING AWAY,63,0.0
1868,3.2356053532524123,-400.0,MOVING AWAY,60,0.0
1869,3.2356053532524123,-400.0,MOVING AWAY,58,0.0
1870,3.1733582321817617,800.0,APPROACHING,61,0.0
1871,2.9243697478991595,800.0,APPROACHING,64,0.0
1872,2.9243697478991595,800.0,APPROACHING,67,0.0
1873,2.9243697478991595,800.0,APPROACHING,70,0.0
1874,3.2356053532524123,800.0,APPROACHING,73,0.0
1875,3.0488639900404606,-400.0,MOVING AWAY,73,0.0
1876,2.660753190164955,-400.0,MOVING AWAY,72,0.0
1877,2.660753190164955,-400.0,MOVING AWAY,71,0.0
1878,2.660753190164955,-400.0,MOVING AWAY,70,0.0
1879,2.660753190164955,-400.0,MOVING AWAY,69,0.0
1880,2.61051976346094,-1408.3999999999996,MOVING AWAY,65,0.0
1881,2.4095860566448803,-1408.3999999999996,MOVING AWAY,60,0.0
1882,2.660753190164955,-1408.3999999999996,MOVING AWAY,56,0.0
1883,2.660753190164955,-1408.3999999999996,MOVING AWAY,52,0.0
1884,2.4095860566448803,-1408.3999999999996,MOVING AWAY,47,0.0
1885,2.560286336756925,-161.39999999999964,MOVING AWAY,46,0.0
1886,2.4095860566448803,-161.39999999999964,MOVING AWAY,45,0.0
1887,2.660753190164955,-161.39999999999964,MOVING AWAY,45,0.0
1888,2.4095860566448803,-161.39999999999964,MOVING AWAY,44,0.0
1889,2.4095860566448803,-161.39999999999964,MOVING AWAY,43,0.0
1890,2.5100529100529103,-161.40000000000055,MOVING AWAY,43,0.0
1891,2.4095860566448803,-161.40000000000055,MOVING AWAY,43,0.0
1892,2.4095860566448803,-161.40000000000055,MOVING AWAY,42,0.0
1893,2.4095860566448803,-161.40000000000055,MOVING AWAY,41,0.0
1894,2.4095860566448803,-161.40000000000055,MOVING AWAY,41,0.0
1895,2.459819483348895,-161.40000000000055,MOVING AWAY,41,0.0
1896,2.4095860566448803,-161.40000000000055,MOVING AWAY,41,0.0
1897,2.4095860566448803,-161.40000000000055,MOVING AWAY,40,0.0
1898,2.660753190164955,-161.40000000000055,MOVING AWAY,41,0.0
1899,2.1708683473389354,-161.40000000000055,MOVING AWAY,40,0.0
1900,2.3290382819794586,-420.1999999999998,MOVING AWAY,39,0.0
1901,1.9943977591036415,-420.1999999999998,MOVING AWAY,38,0.0
1902,1.6184251478369125,-420.1999999999998,MOVING AWAY,35,0.0
1903,1.9943977591036415,-420.1999999999998,MOVING AWAY,34,0.0
1904,1.9943977591036415,-420.1999999999998,MOVING AWAY,33,0.0
1905,1.8758792405851228,-1456.0,MOVING AWAY,31,0.0
1906,1.9943977591036415,-1456.0,MOVING AWAY,29,0.0
1907,1.9943977591036415,-1456.0,MOVING AWAY,28,0.0
1908,1.9943977591036415,-1456.0,MOVING AWAY,26,0.0
1909,2.1708683473389354,-1456.0,MOVING AWAY,26,0.0
1910,2.0649859943977593,607.6000000000004,APPROACHING,28,0.0
1911,2.1708683473389354,607.6000000000004,APPROACHING,31,0.0
1912,1.9943977591036415,607.6000000000004,APPROACHING,36,0.0
1913,1.9943977591036415,607.6000000000004,APPROACHING,39,0.0
1914,1.7777777777777777,607.6000000000004,APPROACHING,41,0.0
1915,1.911173358232182,-494.1999999999998,MOVING AWAY,41,0.0
1916,1.485838779956427,-494.1999999999998,MOVING AWAY,41,0.0
1917,1.485838779956427,-494.1999999999998,MOVING AWAY,41,0.0
1918,1.6184251478369125,-494.1999999999998,MOVING AWAY,39,0.0
1919,1.6184251478369125,-494.1999999999998,MOVING AWAY,38,0.0
1920,1.5972611266728913,-1008.6000000000004,MOVING AWAY,33,0.0
1921,1.7777777777777777,-1008.6000000000004,MOVING AWAY,29,0.0
1922,2.1708683473389354,-1008.6000000000004,MOVING AWAY,27,0.0
1923,1.9943977591036415,-1008.6000000000004,MOVING AWAY,24,0.0
1924,2.4095860566448803,-1008.6000000000004,MOVING AWAY,23,0.0
1925,2.1524431995020232,1783.8000000000002,APPROACHING,27,0.0
1926,2.4095860566448803,1783.8000000000002,APPROACHING,31,0.0
1927,2.1708683473389354,1783.8000000000002,APPROACHING,35,0.0
1928,2.4095860566448803,1783.8000000000002,APPROACHING,41,0.0
1929,2.1708683473389354,1783.8000000000002,APPROACHING,45,0.0
1930,2.2663554310613137,366.0,APPROACHING,50,0.0
1931,1.9943977591036415,366.0,APPROACHING,54,0.0
1932,1.9943977591036415,366.0,APPROACHING,56,0.0
1933,2.1708683473389354,366.0,APPROACHING,60,0.0
1934,1.7777777777777777,366.0,APPROACHING,61,0.0
1935,1.9863678804855276,-899.6000000000004,MOVING AWAY,57,0.0
1936,1.9943977591036415,-899.6000000000004,MOVING AWAY,53,0.0
1937,1.9943977591036415,-899.6000000000004,MOVING AWAY,49,0.0
1938,1.7777777777777777,-899.6000000000004,MOVING AWAY,44,0.0
1939,2.1708683473389354,-899.6000000000004,MOVING AWAY,41,0.0
1940,1.9863678804855276,0.0,MOVING AWAY,37,0.0
1941,1.9943977591036415,0.0,MOVING AWAY,34,0.0
1942,1.9943977591036415,0.0,MOVING AWAY,31,0.0
1943,1.9943977591036415,0.0,MOVING AWAY,28,0.0
1944,1.9943977591036415,0.0,MOVING AWAY,26,0.0
1945,1.9943977591036415,25.800000000000182,APPROACHING,26,0.0
1946,1.9943977591036415,25.800000000000182,APPROACHING,26,0.0
1947,1.9943977591036415,25.800000000000182,APPROACHING,27,0.0
1948,1.9943977591036415,25.800000000000182,APPROACHING,28,0.0
1949,2.1708683473389354,25.800000000000182,APPROACHING,28,0.0
1950,2.0296918767507,113.39999999999964,APPROACHING,30,0.0
1951,1.9943977591036415,113.39999999999964,APPROACHING,32,0.0
1952,1.9943977591036415,113.39999999999964,APPROACHING,33,0.0
1953,1.9943977591036415,113.39999999999964,APPROACHING,35,0.0
1954,1.9943977591036415,113.39999999999964,APPROACHING,37,0.0
1955,1.9510737628384687,-252.59999999999945,MOVING AWAY,36,0.0
1956,1.9943977591036415,-252.59999999999945,MOVING AWAY,36,0.0
1957,1.9943977591036415,-252.59999999999945,MOVING AWAY,35,0.0
1958,1.9943977591036415,-252.59999999999945,MOVING AWAY,35,0.0
1959,1.9943977591036415,-252.59999999999945,MOVING AWAY,34,0.0
1960,1.9510737628384687,0.0,MOVING AWAY,32,0.0
1961,1.9943977591036415,0.0,MOVING AWAY,30,0.0
1962,1.7777777777777777,0.0,MOVING AWAY,28,0.0
1963,1.7777777777777777,0.0,MOVING AWAY,26,0.0
1964,1.9943977591036415,0.0,MOVING AWAY,24,0.0
1965,1.864425770308123,-278.40000000000055,MOVING AWAY,24,0.0
1966,1.7777777777777777,-278.40000000000055,MOVING AWAY,23,0.0
1967,1.9943977591036415,-278.40000000000055,MOVING AWAY,23,0.0
1968,1.7777777777777777,-278.40000000000055,MOVING AWAY,23,0.0
1969,2.1708683473389354,-278.40000000000055,MOVING AWAY,23,0.0
1970,1.9430438842203548,252.60000000000036,APPROACHING,26,0.0
1971,1.9943977591036415,252.60000000000036,APPROACHING,29,0.0
1972,1.9943977591036415,252.60000000000036,APPROACHING,33,0.0
1973,1.9943977591036415,252.60000000000036,APPROACHING,36,0.0
1974,1.9943977591036415,252.60000000000036,APPROACHING,39,0.0
1975,2.0296918767507,278.39999999999964,APPROACHING,43,0.0
1976,1.9943977591036415,278.39999999999964,APPROACHING,46,0.0
1977,1.9943977591036415,278.39999999999964,APPROACHING,49,0.0
1978,2.1708683473389354,278.39999999999964,APPROACHING,54,0.0
1979,1.9943977591036415,278.39999999999964,APPROACHING,56,0.0
1980,2.0296918767507,0.0,MOVING AWAY,53,0.0
1981,1.9943977591036415,0.0,MOVING AWAY,50,0.0
1982,1.9943977591036415,0.0,MOVING AWAY,47,0.0
1983,2.1708683473389354,0.0,MOVING AWAY,45,0.0
1984,1.7777777777777777,0.0,MOVING AWAY,41,0.0
1985,2.0216619981325863,-25.799999999999272,MOVING AWAY,38,0.0
1986,2.1708683473389354,-25.799999999999272,MOVING AWAY,36,0.0
1987,2.1708683473389354,-25.799999999999272,MOVING AWAY,34,0.0
1988,2.1708683473389354,-25.799999999999272,MOVING AWAY,31,0.0
1989,1.9943977591036415,-25.799999999999272,MOVING AWAY,28,0.0
1990,2.100280112044818,252.59999999999945,APPROACHING,31,0.0
1991,2.1708683473389354,252.59999999999945,APPROACHING,34,0.0
1992,2.1708683473389354,252.59999999999945,APPROACHING,38,0.0
